,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
0,2023-02-28 03:26:13+00:00,anoushasakoui,@TaylorLorenz Tbh one of the great AIs is the automated email reply suggestions. Maybe that’s the limit.,0,4,0,taylorlorenz tbh one great ais automated email reply suggestions maybe that’s limit,taylorlorenz tbh one great ais automated email reply suggestions maybe that’s limit,"('Positive', 0.8)","{'Negative': 0.06363193, 'Neutral': 0.35933384, 'Positive': 0.5770343}","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}"
0,2023-02-28 03:24:20+00:00,RonChusid,@TaylorLorenz You are being far gentler than I would expect with a set up like this.,0,4,0,taylorlorenz you far gentler i would expect set like this,taylorlorenz you far gentler i would expect set like this,"('Positive', 0.1)","{'Negative': 0.040680602, 'Neutral': 0.38911882, 'Positive': 0.57020056}","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.5994}"
0,2023-02-28 03:09:22+00:00,policy_h,@TaylorLorenz Can’t IG close these accounts?  You might get a boost for a while but the threat of having you account permanently closed down seems like it would deter the behavior.,0,1,0,taylorlorenz can’t ig close accounts you might get boost but threat account permanently closed seems like would deter behavior,taylorlorenz can’t ig close accounts you might get boost but threat account permanently closed seems like would deter behavior,"('Negative', -0.1)","{'Negative': 0.47497118, 'Neutral': 0.4785853, 'Positive': 0.046443507}","{'neg': 0.179, 'neu': 0.623, 'pos': 0.198, 'compound': -0.128}"
0,2023-02-28 03:07:58+00:00,ScottNover,@TaylorLorenz A chatbot that just steals other people’s memes,1,41,1,taylorlorenz a chatbot steals people’s memes,taylorlorenz a chatbot steals people’s memes,"('Neutral', 0.0)","{'Negative': 0.739035, 'Neutral': 0.23294099, 'Positive': 0.028024023}","{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.5106}"
0,2023-02-28 03:06:52+00:00,jenntakahashi,@TaylorLorenz stop 😭,0,9,0,taylorlorenz stop 😭,taylorlorenz stop 😭,"('Neutral', 0.0)","{'Negative': 0.43794513, 'Neutral': 0.52407485, 'Positive': 0.037980076}","{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}"
0,2023-02-28 03:00:28+00:00,pbump,@TaylorLorenz 😂😂,0,9,0,taylorlorenz 😂😂,taylorlorenz 😂😂,"('Neutral', 0.0)","{'Negative': 0.0629304, 'Neutral': 0.71005636, 'Positive': 0.22701326}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-28 03:00:26+00:00,Mifield,@TaylorLorenz Concerning,0,13,0,taylorlorenz concerning,taylorlorenz concerning,"('Neutral', 0.0)","{'Negative': 0.06526272, 'Neutral': 0.877369, 'Positive': 0.05736828}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-28 03:00:25+00:00,real91toph,@TaylorLorenz Can't wait for a Chatbot with a cat pfp complaining non stop about his lack of engagement for his posts,0,7,0,taylorlorenz cant wait chatbot cat pfp complaining non stop lack engagement posts,taylorlorenz cant wait chatbot cat pfp complaining non stop lack engagement posts,"('Neutral', 0.0)","{'Negative': 0.40131906, 'Neutral': 0.38422418, 'Positive': 0.21445677}","{'neg': 0.364, 'neu': 0.462, 'pos': 0.173, 'compound': -0.3182}"
0,2023-02-28 01:30:42+00:00,klumpshtein,@TaylorLorenz I would be calling whoever owns that business at home and giving them a whatfor. That's just insanely bad.,0,0,0,taylorlorenz i would calling whoever owns business home giving whatfor thats insanely bad,taylorlorenz i would calling whoever owns business home giving whatfor thats insanely bad,"('Negative', -0.6999999999999998)","{'Negative': 0.9664978, 'Neutral': 0.030353973, 'Positive': 0.0031482973}","{'neg': 0.22, 'neu': 0.629, 'pos': 0.151, 'compound': -0.2732}"
0,2023-02-28 01:26:18+00:00,klumpshtein,@TaylorLorenz Why are people,1,4,0,taylorlorenz why people,taylorlorenz why people,"('Neutral', 0.0)","{'Negative': 0.54261124, 'Neutral': 0.43796018, 'Positive': 0.019428607}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-28 01:24:30+00:00,tracedominguez,"@TaylorLorenz I’m so privileged to have won such a prestigious award so early on in my career…(though I wish someone had told me it existed before now). 

… isn’t Daily Planet Canadian? https://t.co/L7BVmqQ5Lc",0,4,0,taylorlorenz i’m privileged prestigious award early career…though i wish someone told existed now … isn’t daily planet canadian httpstcolbvmqqlc,taylorlorenz i’m privileged prestigious award early career…though i wish someone told existed now … isn’t daily planet canadian httpstcolbvmqqlc,"('Positive', 0.05)","{'Negative': 0.0045957677, 'Neutral': 0.046033453, 'Positive': 0.9493708}","{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.8442}"
0,2023-02-28 01:22:50+00:00,SorayaMcDonald,@TaylorLorenz Ughhhgghhhhhhhhh I'm sorry,0,2,0,taylorlorenz ughhhgghhhhhhhhh im sorry,taylorlorenz ughhhgghhhhhhhhh im sorry,"('Negative', -0.5)","{'Negative': 0.8237958, 'Neutral': 0.16173877, 'Positive': 0.014465458}","{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.0772}"
0,2023-02-28 01:21:01+00:00,sari_ramirez,@TaylorLorenz 🫠🫠,0,1,0,taylorlorenz 🫠🫠,taylorlorenz 🫠🫠,"('Neutral', 0.0)","{'Negative': 0.050332278, 'Neutral': 0.8638122, 'Positive': 0.085855596}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-28 01:20:05+00:00,theBrianaMills,@TaylorLorenz What?? That's so gross. I'm so sorry. I truly don't understand why people think this type of behavior is ever okay.,0,1,0,taylorlorenz what thats gross im sorry i truly dont understand people think type behavior ever okay,taylorlorenz what thats gross im sorry i truly dont understand people think type behavior ever okay,"('Neutral', 0.0)","{'Negative': 0.9790943, 'Neutral': 0.01788804, 'Positive': 0.003017599}","{'neg': 0.218, 'neu': 0.545, 'pos': 0.238, 'compound': 0.1027}"
0,2023-02-28 00:51:21+00:00,CarolBlymire,@TaylorLorenz Oh boy .... this is something. https://t.co/pt0NnwdDTd,0,1,0,taylorlorenz oh boy  something httpstcoptnnwddtd,taylorlorenz oh boy  something httpstcoptnnwddtd,"('Neutral', 0.0)","{'Negative': 0.23288187, 'Neutral': 0.52381724, 'Positive': 0.24330087}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-28 00:24:27+00:00,MartinSFP,"@TaylorLorenz @RMac18 This happened earlier (I think because it was partly based on an old bio written in the past tense). It went on to confirm I died in 2016, before accepting a correction!
https://t.co/dt3sX5UrYd",0,1,0,taylorlorenz rma this happened earlier i think partly based old bio written past tense it went confirm i died  accepting correction httpstcodtsxuryd,taylorlorenz rma this happened earlier i think partly based old bio written past tense it went confirm i died  accepting correction httpstcodtsxuryd,"('Negative', -0.12083333333333332)","{'Negative': 0.38484755, 'Neutral': 0.55752105, 'Positive': 0.057631377}","{'neg': 0.234, 'neu': 0.664, 'pos': 0.102, 'compound': -0.5267}"
0,2023-02-28 00:21:54+00:00,joshua_eaton,"@TaylorLorenz I don't know who this guy is, but I'm jealous of his career. https://t.co/HkIJfSXwNb",0,4,1,taylorlorenz i dont know guy is but im jealous career httpstcohkijfsxwnb,taylorlorenz i dont know guy is but im jealous career httpstcohkijfsxwnb,"('Neutral', 0.0)","{'Negative': 0.91756696, 'Neutral': 0.076030314, 'Positive': 0.0064027477}","{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.6124}"
0,2023-02-28 00:18:35+00:00,TaylorLorenz,Too bad @RMac18 isn’t on here to defend himself against the Berkeley accusations https://t.co/fZfDpmeKex,1,12,1,too bad rma isn’t defend against berkeley accusations httpstcofzfdpmekex,too bad rma isn’t defend against berkeley accusations httpstcofzfdpmekex,"('Negative', -0.6999999999999998)","{'Negative': 0.8577879, 'Neutral': 0.13212326, 'Positive': 0.0100887595}","{'neg': 0.453, 'neu': 0.547, 'pos': 0.0, 'compound': -0.7003}"
0,2023-02-28 00:16:56+00:00,thedavidcoe,@TaylorLorenz I made it into my local paper 😷😎 https://t.co/nHTf0npmkD,1,1,0,taylorlorenz i made local paper 😷😎 httpstconhtfnpmkd,taylorlorenz i made local paper 😷😎 httpstconhtfnpmkd,"('Neutral', 0.0)","{'Negative': 0.0052370145, 'Neutral': 0.2719344, 'Positive': 0.72282857}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-27 23:20:00+00:00,LizHagelthorn,@TaylorLorenz thanks so much for sharing 💕🫶💕,0,1,0,taylorlorenz thanks much sharing 💕🫶💕,taylorlorenz thanks much sharing 💕🫶💕,"('Positive', 0.2)","{'Negative': 0.0011215307, 'Neutral': 0.015092112, 'Positive': 0.9837864}","{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.6908}"
0,2023-02-27 22:46:27+00:00,real91toph,@TaylorLorenz By this video's logic I'm gonna tip the policeman who arrested me during a protest in 2021,0,11,2,taylorlorenz by videos logic im gonna tip policeman arrested protest ,taylorlorenz by videos logic im gonna tip policeman arrested protest ,"('Neutral', 0.0)","{'Negative': 0.5597311, 'Neutral': 0.41302606, 'Positive': 0.02724282}","{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.6249}"
0,2023-02-27 22:42:53+00:00,RurikBradbury,@TaylorLorenz So much for Instagram being sex-positive,0,2,0,taylorlorenz so much instagram sexpositive,taylorlorenz so much instagram sexpositive,"('Positive', 0.2)","{'Negative': 0.28381133, 'Neutral': 0.61047626, 'Positive': 0.10571241}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-27 22:37:57+00:00,real91toph,@TaylorLorenz https://t.co/uG3PJCTXrT,0,2,0,taylorlorenz httpstcougpjctxrt,taylorlorenz httpstcougpjctxrt,"('Neutral', 0.0)","{'Negative': 0.08626737, 'Neutral': 0.8698614, 'Positive': 0.043871243}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-27 22:06:05+00:00,TaylorLorenz,"“It was gory stuff, torture videos, stuff you just don’t want to see,” Reinman said. “Violent videos, they just started showing up. I was like, what is this? It’s nothing that I follow myself.” https://t.co/5FtgxvUA9k",0,33,7,“it gory stuff torture videos stuff don’t want see” reinman said “violent videos started showing up i like this it’s nothing i follow myself” httpstcoftgxvuak,“it gory stuff torture videos stuff don’t want see” reinman said “violent videos started showing up i like this it’s nothing i follow myself” httpstcoftgxvuak,"('Negative', -0.65)","{'Negative': 0.86562836, 'Neutral': 0.12716849, 'Positive': 0.007203175}","{'neg': 0.141, 'neu': 0.722, 'pos': 0.137, 'compound': -0.2732}"
0,2023-02-27 22:05:15+00:00,TaylorLorenz,"The rise in gore on IG appears to be organized. In Telegram chats viewed by The Post, the administrators for large IG accounts traded videos of rape, murder, animal cruelty &amp; coordinated w advertisers seeking to run ads on the pages posting graphic content https://t.co/2MtYGoO2Td",1,43,18,the rise gore ig appears organized in telegram chats viewed the post administrators large ig accounts traded videos rape murder animal cruelty amp coordinated w advertisers seeking run ads pages posting graphic content httpstcomtygootd,the rise gore ig appears organized in telegram chats viewed the post administrators large ig accounts traded videos rape murder animal cruelty amp coordinated w advertisers seeking run ads pages posting graphic content httpstcomtygootd,"('Positive', 0.10714285714285714)","{'Negative': 0.7858751, 'Neutral': 0.20443381, 'Positive': 0.009691081}","{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.936}"
0,2023-02-27 22:04:10+00:00,TaylorLorenz,"“We’re raising a generation of adolescent grifters who will grow up having a totally skewed relationship of how to be ethical &amp; make a living at the same time. It’s not ok for young ppl to be exposed to [this level of gore], much less be profiting from it"" https://t.co/5FtgxvUA9k",1,54,20,“we’re raising generation adolescent grifters grow totally skewed relationship ethical amp make living time it’s not ok young ppl exposed this level gore much less profiting it httpstcoftgxvuak,“we’re raising generation adolescent grifters grow totally skewed relationship ethical amp make living time it’s not ok young ppl exposed this level gore much less profiting it httpstcoftgxvuak,"('Negative', -0.023333333333333327)","{'Negative': 0.9300098, 'Neutral': 0.065036096, 'Positive': 0.0049541635}","{'neg': 0.096, 'neu': 0.726, 'pos': 0.178, 'compound': 0.5694}"
0,2023-02-27 21:56:27+00:00,RevivalCare,@TaylorLorenz 40 https://t.co/2r2pRQV96R,0,1,1,taylorlorenz  httpstcorprqvr,taylorlorenz  httpstcorprqvr,"('Neutral', 0.0)","{'Negative': 0.06452807, 'Neutral': 0.8896483, 'Positive': 0.045823652}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-27 21:55:43+00:00,tjcrowley,@TaylorLorenz Why does nobody mention that these agencies thrive because individual onlyfans creators can't usually advertise on IG and have to go to these grifters for traffic?,1,1,0,taylorlorenz why nobody mention agencies thrive individual onlyfans creators cant usually advertise ig go grifters traffic,taylorlorenz why nobody mention agencies thrive individual onlyfans creators cant usually advertise ig go grifters traffic,"('Negative', -0.125)","{'Negative': 0.5523941, 'Neutral': 0.40909398, 'Positive': 0.038511913}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-27 21:54:33+00:00,WhackNicholson,@TaylorLorenz Jesus fucking christ,0,19,0,taylorlorenz jesus fucking christ,taylorlorenz jesus fucking christ,"('Negative', -0.6)","{'Negative': 0.88878745, 'Neutral': 0.10071598, 'Positive': 0.010496511}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-27 21:52:05+00:00,TaylorLorenz,"Large IG accounts are uploading gore videos to Reels, where they're amassing thousands of views and rewarding the pages with boosted engagement rates. That boost in engagement then lets them sell ads to OnlyFans agencies for higher prices 
https://t.co/5FtgxvUA9k https://t.co/9a8CmgFkuZ",2,46,26,large ig accounts uploading gore videos reels theyre amassing thousands views rewarding pages boosted engagement rates that boost engagement lets sell ads onlyfans agencies higher prices httpstcoftgxvuak httpstcoacmgfkuz,large ig accounts uploading gore videos reels theyre amassing thousands views rewarding pages boosted engagement rates that boost engagement lets sell ads onlyfans agencies higher prices httpstcoftgxvuak httpstcoacmgfkuz,"('Positive', 0.32142857142857145)","{'Negative': 0.21564206, 'Neutral': 0.60951555, 'Positive': 0.17484242}","{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.9274}"
0,2023-02-27 21:50:50+00:00,TaylorLorenz,"Four large pages, two with over 1M followers, posted a video of a young child being shot in the head. The video amassed over 83,000 views in under three hours on just one of those pages.

“Opened Insta up and boom first post wtf,” a user commented https://t.co/5FtgxvUA9k",1,30,16,four large pages two overm followers posted video young child shot head the video amassed over  views three hours one pages “opened insta boom first post wtf” user commented httpstcoftgxvuak,four large pages two overm followers posted video young child shot head the video amassed over  views three hours one pages “opened insta boom first post wtf” user commented httpstcoftgxvuak,"('Positive', 0.01607142857142857)","{'Negative': 0.43102592, 'Neutral': 0.47708037, 'Positive': 0.0918937}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-27 21:49:44+00:00,TaylorLorenz,"WATCH: 16-year-old girl beaten and burned to death by vigilante mob” the caption on one video reads, showing a bloody young woman being beaten and burned alive. 

The video was shared to an Instagram meme page with over 567,000 followers. https://t.co/5FtgxvUA9k",1,24,13,watchyearold girl beaten burned death vigilante mob” caption one video reads showing bloody young woman beaten burned alive the video shared instagram meme page over  followers httpstcoftgxvuak,watchyearold girl beaten burned death vigilante mob” caption one video reads showing bloody young woman beaten burned alive the video shared instagram meme page over  followers httpstcoftgxvuak,"('Negative', -0.20000000000000004)","{'Negative': 0.86364603, 'Neutral': 0.12721412, 'Positive': 0.009139788}","{'neg': 0.323, 'neu': 0.547, 'pos': 0.13, 'compound': -0.8126}"
